Time,Amplitude
1.8251,0.278375
1.82512,0.338001
1.82515,0.396298
1.82517,0.453038
1.82519,0.507999
1.82522,0.560963
1.82524,0.611724
1.82526,0.660082
1.82528,0.705846
1.82531,0.748838
1.82533,0.788887
1.82535,0.825837
1.82537,0.859543
1.8254,0.889872
1.82542,0.916705
1.82544,0.939936
1.82546,0.959475
1.82549,0.975244
1.82551,0.987182
1.82553,0.995241
1.82556,0.999391
1.82558,0.999614
1.8256,0.99591
1.82562,0.988294
1.82565,0.976794
1.82567,0.961458
1.82569,0.942344
1.82571,0.919528
1.82574,0.893099
1.82576,0.863162
1.82578,0.829833
1.8258,0.793245
1.82583,0.75354
1.82585,0.710875
1.82587,0.665416
1.8259,0.617344
1.82592,0.566846
1.82594,0.514122
1.82596,0.459377
1.82599,0.402828
1.82601,0.344696
1.82603,0.28521
1.82605,0.224604
1.82608,0.163115
1.8261,0.100985
1.82612,0.038459
1.82615,-0.0242185
1.82617,-0.0868009
1.82619,-0.149042
1.82621,-0.210698
1.82624,-0.271526
1.82626,-0.331287
1.82628,-0.389747
1.8263,-0.446676
1.82633,-0.50185
1.82635,-0.555052
1.82637,-0.606073
1.82639,-0.654714
1.82642,-0.700782
1.82644,-0.744097
1.82646,-0.784489
1.82649,-0.821799
1.82651,-0.85588
1.82653,-0.886599
1.82655,-0.913835
1.82658,-0.93748
1.8266,-0.957443
1.82662,-0.973644
1.82664,-0.98602
1.82667,-0.994522
1.82669,-0.999117
1.82671,-0.999787
1.82673,-0.996529
1.82676,-0.989355
1.82678,-0.978295
1.8268,-0.963392
1.82683,-0.944704
1.82685,-0.922304
1.82687,-0.896281
1.82689,-0.866737
1.82692,-0.833788
1.82694,-0.797562
1.82696,-0.758204
1.82698,-0.715867
1.82701,-0.670717
1.82703,-0.622933
1.82705,-0.572701
1.82707,-0.520219
1.8271,-0.465693
1.82712,-0.409338
1.82714,-0.351375
1.82717,-0.292031
1.82719,-0.23154
1.82721,-0.170139
1.82723,-0.10807
1.82726,-0.0455765
1.82728,0.0170963
1.8273,0.0797019
1.82732,0.141994
1.82735,0.203729
1.82737,0.264663
1.82739,0.324558
1.82741,0.383177
1.82744,0.440291
1.82746,0.495675
1.82748,0.549112
1.82751,0.600392
1.82753,0.649313
1.82755,0.695683
1.82757,0.739319
1.8276,0.780052
1.82762,0.817719
1.82764,0.852175
1.82766,0.883282
1.82769,0.910919
1.82771,0.934977
1.82773,0.955363
1.82776,0.971994
1.82778,0.984808
1.8278,0.993752
1.82782,0.998792
1.82785,0.999908
1.82787,0.997096
1.82789,0.990367
1.82791,0.979747
1.82794,0.965278
1.82796,0.947016
1.82798,0.925034
1.828,0.899418
1.82803,0.870268
1.82805,0.837699
1.82807,0.80184
1.8281,0.76283
1.82812,0.720823
1.82814,0.675984
1.82816,0.62849
1.82819,0.578526
1.82821,0.52629
1.82823,0.471986
1.82825,0.415827
1.82828,0.358035
1.8283,0.298837
1.82832,0.238464
1.82834,0.177155
1.82837,0.115149
1.82839,0.0526917
1.82841,-0.00997314
1.82844,-0.0725988
1.82846,-0.134939
1.82848,-0.196749
1.8285,-0.257787
1.82853,-0.317811
1.82855,-0.376587
1.82857,-0.433884
1.82859,-0.489476
1.82862,-0.543145
1.82864,-0.59468
1.82866,-0.643878
1.82868,-0.690548
1.82871,-0.734504
1.82873,-0.775574
1.82875,-0.813598
1.82878,-0.848425
1.8288,-0.879919
1.82882,-0.907957
1.82884,-0.932427
1.82887,-0.953234
1.82889,-0.970296
1.82891,-0.983546
1.82893,-0.992932
1.82896,-0.998417
1.82898,-0.999979
1.829,-0.997613
1.82902,-0.991328
1.82905,-0.981148
1.82907,-0.967114
1.82909,-0.94928
1.82912,-0.927717
1.82914,-0.902509
1.82916,-0.873755
1.82918,-0.841569
1.82921,-0.806076
1.82923,-0.767416
1.82925,-0.725742
1.82927,-0.681216
1.8293,-0.634015
1.82932,-0.584322
1.82934,-0.532334
1.82937,-0.478254
1.82939,-0.422295
1.82941,-0.364678
1.82943,-0.305627
1.82946,-0.245376
1.82948,-0.184161
1.8295,-0.122223
1.82952,-0.0598042
1.82955,0.00284951
1.82957,0.065492
1.82959,0.127877
1.82961,0.18976
1.82964,0.250897
1.82966,0.311049
1.82968,0.369978
1.82971,0.427454
1.82973,0.483251
1.82975,0.537149
1.82977,0.588937
1.8298,0.638411
1.82982,0.685378
1.82984,0.729651
1.82986,0.771058
1.82989,0.809436
1.82991,0.844633
1.82993,0.876513
1.82995,0.904948
1.82998,0.929829
1.83,0.951057
1.83002,0.968548
1.83005,0.982234
1.83007,0.992061
1.83009,0.997991
1.83011,1
1.83014,0.99808
1.83016,0.992239
1.83018,0.9825
1.8302,0.968901
1.83023,0.951496
1.83025,0.930352
1.83027,0.905554
1.83029,0.877197
1.83032,0.845395
1.83034,0.810271
1.83036,0.771964
1.83039,0.730625
1.83041,0.686414
1.83043,0.639507
1.83045,0.590088
1.83048,0.538351
1.8305,0.484498
1.83052,0.428742
1.83054,0.371302
1.83057,0.312403
1.83059,0.252276
1.83061,0.191159
1.83063,0.12929
1.83066,0.0669136
1.83068,0.00427426
1.8307,-0.0583819
1.83073,-0.120809
1.83075,-0.182761
1.83077,-0.243995
1.83079,-0.304271
1.83082,-0.363351
1.83084,-0.421004
1.83086,-0.477002
1.83088,-0.531127
1.83091,-0.583165
1.83093,-0.632912
1.83095,-0.680173
1.83098,-0.724761
1.831,-0.766502
1.83102,-0.805232
1.83104,-0.840798
1.83107,-0.873061
1.83109,-0.901894
1.83111,-0.927184
1.83113,-0.948831
1.83116,-0.966751
1.83118,-0.980872
1.8312,-0.99114
1.83122,-0.997514
1.83125,-0.999969
1.83127,-0.998496
1.83129,-0.9931
1.83132,-0.983802
1.83134,-0.970639
1.83136,-0.953663
1.83138,-0.932941
1.83141,-0.908553
1.83143,-0.880596
1.83145,-0.849179
1.83147,-0.814426
1.8315,-0.776473
1.83152,-0.73547
1.83154,-0.691577
1.83156,-0.644968
1.83159,-0.595824
1.83161,-0.54434
1.83163,-0.490718
1.83166,-0.435167
1.83168,-0.377907
1.8317,-0.319162
1.83172,-0.259163
1.83175,-0.198146
1.83177,-0.136351
1.83179,-0.0740197
1.83181,-0.0113978
1.83184,0.0512688
1.83186,0.113734
1.83188,0.175752
1.8319,0.23708
1.83193,0.297477
1.83195,0.356705
1.83197,0.414531
1.832,0.470729
1.83202,0.525078
1.83204,0.577363
1.83206,0.627381
1.83209,0.674933
1.83211,0.719834
1.83213,0.761908
1.83215,0.800987
1.83218,0.83692
1.8322,0.869565
1.83222,0.898794
1.83224,0.924492
1.83227,0.946557
1.83229,0.964904
1.83231,0.97946
1.83234,0.990169
1.83236,0.996987
1.83238,0.999888
1.8324,0.998861
1.83243,0.99391
1.83245,0.985054
1.83247,0.972328
1.83249,0.955783
1.83252,0.935482
1.83254,0.911506
1.83256,0.883949
1.83259,0.852919
1.83261,0.818539
1.83263,0.780942
1.83265,0.740278
1.83268,0.696705
1.8327,0.650396
1.83272,0.601531
1.83274,0.550302
1.83277,0.496912
1.83279,0.44157
1.83281,0.384493
1.83283,0.325905
1.83286,0.266037
1.83288,0.205124
1.8329,0.143404
1.83293,0.081122
1.83295,0.0185208
1.83297,-0.0441532
1.83299,-0.106654
1.83302,-0.168735
1.83304,-0.230154
1.83306,-0.290668
1.83308,-0.350041
1.83311,-0.408038
1.83313,-0.464432
1.83315,-0.519002
1.83317,-0.571532
1.8332,-0.621817
1.83322,-0.66966
1.83324,-0.714871
1.83327,-0.757274
1.83329,-0.796702
1.83331,-0.833
1.83333,-0.866025
1.83336,-0.895648
1.83338,-0.921753
1.8334,-0.944236
1.83342,-0.963009
1.83345,-0.977999
1.83347,-0.989147
1.83349,-0.996409
1.83351,-0.999756
1.83354,-0.999176
1.83356,-0.99467
1.83358,-0.986256
1.83361,-0.973968
1.83363,-0.957853
1.83365,-0.937975
1.83367,-0.914413
1.8337,-0.887257
1.83372,-0.856616
1.83374,-0.82261
1.83376,-0.785372
1.83379,-0.745049
1.83381,-0.701798
1.83383,-0.65579
1.83385,-0.607206
1.83388,-0.556236
1.8339,-0.503082
1.83392,-0.44795
1.83395,-0.391059
1.83397,-0.332631
1.83399,-0.272897
1.83401,-0.212091
1.83404,-0.150451
1.83406,-0.0882202
1.83408,-0.0256428
1.8341,0.0370353
1.83413,0.0995678
1.83415,0.161709
1.83417,0.223215
1.8342,0.283845
1.83422,0.343359
1.83424,0.401524
1.83426,0.458111
1.83429,0.512899
1.83431,0.565672
1.83433,0.616223
1.83435,0.664352
1.83438,0.709872
1.8344,0.752603
1.83442,0.792377
1.83444,0.829038
1.83447,0.862442
1.83449,0.892457
1.83451,0.918967
1.83454,0.941866
1.83456,0.961065
1.83458,0.976488
1.8346,0.988075
1.83463,0.99578
1.83465,0.999573
1.83467,0.99944
1.83469,0.995379
1.83472,0.987408
1.83474,0.975558
1.83476,0.959875
1.83478,0.940421
1.83481,0.917273
1.83483,0.890521
1.83485,0.86027
1.83488,0.82664
1.8349,0.789762
1.83492,0.749781
1.83494,0.706855
1.83497,0.661152
1.83499,0.612851
1.83501,0.562142
1.83503,0.509225
1.83506,0.454308
1.83508,0.397605
1.8351,0.339341
1.83512,0.279744
1.83515,0.219047
1.83517,0.15749
1.83519,0.0953139
1.83522,0.0327636
1.83524,-0.0299155
1.83526,-0.092477
1.83528,-0.154675
1.83531,-0.216266
1.83533,-0.277007
1.83535,-0.336659
1.83537,-0.394989
1.8354,-0.451768
1.83542,-0.506771
1.83544,-0.559783
1.83546,-0.610597
1.83549,-0.659011
1.83551,-0.704836
1.83553,-0.747893
1.83556,-0.788011
1.83558,-0.825033
1.8356,-0.858814
1.83562,-0.889221
1.83565,-0.916134
1.83567,-0.939449
1.83569,-0.959072
1.83571,-0.974928
1.83574,-0.986953
1.83576,-0.995101
1.83578,-0.99934
1.8358,-0.999653
1.83583,-0.996038
1.83585,-0.98851
1.83587,-0.977099
1.8359,-0.961849
1.83592,-0.94282
1.83594,-0.920087
1.83596,-0.893739
1.83599,-0.86388
1.83601,-0.830628
1.83603,-0.794112
1.83605,-0.754476
1.83608,-0.711876
1.8361,-0.666479
1.83612,-0.618464
1.83615,-0.56802
1.83617,-0.515343
1.83619,-0.460642
1.83621,-0.404132
1.83624,-0.346034
1.83626,-0.286576
1.83628,-0.225992
1.8363,-0.164521
1.83633,-0.102403
1.83635,-0.0398827
1.83637,0.0227942
1.83639,0.0853814
1.83642,0.147633
1.83644,0.209305
1.83646,0.270155
1.83649,0.329943
1.83651,0.388435
1.83653,0.445401
1.83655,0.500617
1.83658,0.553866
1.8366,0.60494
1.83662,0.653636
1.83664,0.699765
1.83667,0.743145
1.83669,0.783605
1.83671,0.820987
1.83673,0.855143
1.83676,0.885939
1.83678,0.913255
1.8368,0.936984
1.83683,0.957031
1.83685,0.973318
1.83687,0.985781
1.83689,0.994372
1.83692,0.999056
1.83694,0.999815
1.83696,0.996646
1.83698,0.989562
1.83701,0.97859
1.83703,0.963773
1.83705,0.94517
1.83707,0.922854
1.8371,0.896912
1.83712,0.867447
1.83714,0.834573
1.83717,0.798421
1.83719,0.759132
1.83721,0.716861
1.83723,0.671773
1.83726,0.624047
1.83728,0.573868
1.8373,0.521435
1.83732,0.466954
1.83735,0.410638
1.83737,0.352708
1.83739,0.293393
1.83741,0.232926
1.83744,0.171543
1.83746,0.109486
1.83748,0.0469997
1.83751,-0.0156717
1.83753,-0.0782815
1.83755,-0.140584
1.83757,-0.202334
1.8376,-0.263289
1.83762,-0.32321
1.83764,-0.381861
1.83766,-0.439011
1.83769,-0.494437
1.83771,-0.547921
1.83773,-0.599252
1.83776,-0.648228
1.83778,-0.694658
1.8378,-0.738359
1.83782,-0.779159
1.83785,-0.816898
1.83787,-0.851428
1.83789,-0.882613
1.83791,-0.91033
1.83794,-0.934471
1.83796,-0.954941
1.83798,-0.971659
1.838,-0.984559
1.83803,-0.993592
1.83805,-0.998721
1.83807,-0.999927
1.8381,-0.997204
1.83812,-0.990563
1.83814,-0.980031
1.83816,-0.965649
1.83819,-0.947473
1.83821,-0.925574
1.83823,-0.90004
1.83825,-0.870969
1.83828,-0.838477
1.8383,-0.80269
1.83832,-0.76375
1.83834,-0.72181
1.83837,-0.677033
1.83839,-0.629597
1.83841,-0.579688
1.83844,-0.527501
1.83846,-0.473241
1.83848,-0.417123
1.8385,-0.359365
1.83853,-0.300196
1.83855,-0.239848
1.83857,-0.178557
1.83859,-0.116565
1.83862,-0.0541144
1.83864,0.00854845
1.83866,0.0711777
1.83868,0.133527
1.83871,0.195352
1.83873,0.25641
1.83875,0.31646
1.83878,0.375267
1.8388,0.4326
1.83882,0.488233
1.83884,0.541948
1.83887,0.593534
1.83889,0.642788
1.83891,0.689516
1.83893,0.733536
1.83896,0.774674
1.83898,0.812769
1.839,0.84767
1.83902,0.879242
1.83905,0.907359
1.83907,0.931911
1.83909,0.952802
1.83912,0.96995
1.83914,0.983287
1.83916,0.992762
1.83918,0.998336
1.83921,0.999988
1.83923,0.997711
1.83925,0.991514
1.83927,0.981423
1.8393,0.967475
1.83932,0.949727
1.83934,0.928248
1.83937,0.903121
1.83939,0.874447
1.83941,0.842337
1.83943,0.806918
1.83946,0.768329
1.83948,0.726721
1.8395,0.682259
1.83952,0.635116
1.83955,0.585478
1.83957,0.533539
1.83959,0.479505
1.83961,0.423586
1.83964,0.366004
1.83966,0.306984
1.83968,0.246757
1.83971,0.185562
1.83973,0.123637
1.83975,0.0612263
1.83977,-0.00142476
1.8398,-0.0640702
1.83982,-0.126464
1.83984,-0.188361
1.83986,-0.249518
1.83989,-0.309694
1.83991,-0.368654
1.83993,-0.426166
1.83995,-0.482003
1.83998,-0.535947
1.84,-0.587785
1.84002,-0.637314
1.84005,-0.684339
1.84007,-0.728676
1.84009,-0.77015
1.84011,-0.808598
1.84014,-0.84387
1.84016,-0.875826
1.84018,-0.904341
1.8402,-0.929304
1.84023,-0.950615
1.84025,-0.968192
1.84027,-0.981965
1.84029,-0.991881
1.84032,-0.997899
1.84034,-0.999998
1.84036,-0.998167
1.84039,-0.992415
1.84041,-0.982765
1.84043,-0.969253
1.84045,-0.951933
1.84048,-0.930874
1.8405,-0.906157
1.84052,-0.877881
1.84054,-0.846155
1.84057,-0.811105
1.84059,-0.772869
1.84061,-0.731597
1.84063,-0.68745
1.84066,-0.640602
1.84068,-0.591238
1.8407,-0.539551
1.84073,-0.485744
1.84075,-0.430029
1.84077,-0.372624
1.84079,-0.313756
1.84082,-0.253655
1.84084,-0.192557
1.84086,-0.130703
1.84088,-0.0683351
1.84091,-0.005699
1.84093,0.0569595
1.84095,0.119394
1.84098,0.18136
1.841,0.242613
1.84102,0.302913
1.84104,0.362023
1.84107,0.419711
1.84109,0.47575
1.84111,0.529919
1.84113,0.582007
1.84116,0.631808
1.84118,0.679128
1.8412,0.723779
1.84122,0.765586
1.84125,0.804386
1.84127,0.840026
1.84129,0.872365
1.84132,0.901278
1.84134,0.926649
1.84136,0.94838
1.84138,0.966385
1.84141,0.980594
1.84143,0.99095
1.84145,0.997413
1.84147,0.999957
1.8415,0.998573
1.84152,0.993266
1.84154,0.984057
1.84156,0.970981
1.84159,0.954091
1.84161,0.933453
1.84163,0.909147
1.84166,0.88127
1.84168,0.84993
1.8417,0.815252
1.84172,0.77737
1.84175,0.736435
1.84177,0.692606
1.84179,0.646056
1.84181,0.596968
1.84184,0.545535
1.84186,0.491958
1.84188,0.436449
1.8419,0.379225
1.84193,0.320512
1.84195,0.260539
1.84197,0.199542
1.842,0.137762
1.84202,0.0754405
1.84204,0.0128225
1.84206,-0.0498459
1.84209,-0.112318
1.84211,-0.17435
1.84213,-0.235696
1.84215,-0.296116
1.84218,-0.355373
1.8422,-0.413234
1.84222,-0.469472
1.84224,-0.523865
1.84227,-0.576199
1.84229,-0.626271
1.84231,-0.673881
1.84234,-0.718845
1.84236,-0.760984
1.84238,-0.800134
1.8424,-0.83614
1.84243,-0.868861
1.84245,-0.898169
1.84247,-0.923948
1.84249,-0.946097
1.84252,-0.964529
1.84254,-0.979172
1.84256,-0.989968
1.84259,-0.996875
1.84261,-0.999866
1.84263,-0.998928
1.84265,-0.994066
1.84268,-0.985299
1.8427,-0.97266
1.84272,-0.956201
1.84274,-0.935984
1.84277,-0.912091
1.84279,-0.884614
1.84281,-0.853662
1.84283,-0.819356
1.84286,-0.781831
1.84288,-0.741235
1.8429,-0.697727
1.84293,-0.651477
1.84295,-0.602668
1.84297,-0.551491
1.84299,-0.498148
1.84302,-0.442848
1.84304,-0.385807
1.84306,-0.327252
1.84308,-0.26741
1.84311,-0.206518
1.84313,-0.144814
1.84315,-0.082542
1.84317,-0.0199453
1.8432,0.0427297
1.84322,0.105237
1.84324,0.167331
1.84327,0.228767
1.84329,0.289305
1.84331,0.348706
1.84333,0.406737
1.84336,0.46317
1.84338,0.517783
1.8434,0.570363
1.84342,0.620701
1.84345,0.668601
1.84347,0.713874
1.84349,0.756343
1.84351,0.79584
1.84354,0.832211
1.84356,0.865312
1.84358,0.895014
1.84361,0.921199
1.84363,0.943766
1.84365,0.962624
1.84367,0.977701
1.8437,0.988937
1.84372,0.996287
1.84374,0.999724
1.84376,0.999233
1.84379,0.994816
1.84381,0.986491
1.84383,0.97429
1.84385,0.958261
1.84388,0.938468
1.8439,0.914988
1.84392,0.887914
1.84395,0.857351
1.84397,0.823419
1.84399,0.786253
1.84401,0.745998
1.84404,0.702812
1.84406,0.656865
1.84408,0.608337
1.8441,0.55742
1.84413,0.504312
1.84415,0.449224
1.84417,0.39237
1.8442,0.333975
1.84422,0.274268
1.84424,0.213483
1.84426,0.151859
1.84429,0.0896393
1.84431,0.0270671
1.84433,-0.0356114
1.84435,-0.0981501
1.84438,-0.160303
1.8444,-0.221826
1.84442,-0.282478
1.84444,-0.34202
1.84447,-0.400218
1.84449,-0.456844
1.84451,-0.511676
1.84454,-0.564497
1.84456,-0.6151
1.84458,-0.663287
1.8446,-0.708868
1.84463,-0.751664
1.84465,-0.791507
1.84467,-0.82824
1.84469,-0.86172
1.84472,-0.891814
1.84474,-0.918404
1.84476,-0.941386
1.84478,-0.96067
1.84481,-0.97618
1.84483,-0.987855
1.84485,-0.995649
1.84488,-0.999531
1.8449,-0.999486
1.84492,-0.995515
1.84494,-0.987633
1.84497,-0.97587
1.84499,-0.960274
1.84501,-0.940905
1.84503,-0.917839
1.84506,-0.891168
1.84508,-0.860996
1.8451,-0.827441
1.84512,-0.790635
1.84515,-0.750723
1.84517,-0.707862
1.84519,-0.66222
1.84522,-0.613976
1.84524,-0.56332
1.84526,-0.510451
1.84528,-0.455577
1.84531,-0.398912
1.84533,-0.340681
1.84535,-0.281111
1.84537,-0.220437
1.8454,-0.158897
1.84542,-0.0967321
1.84544,-0.0341875
1.84546,0.0284913
1.84549,0.0910582
1.84551,0.153267
1.84553,0.214874
1.84556,0.275637
1.84558,0.335317
1.8456,0.39368
1.84562,0.450496
1.84565,0.505542
1.84567,0.558602
1.84569,0.609468
1.84571,0.657939
1.84574,0.703825
1.84576,0.746946
1.84578,0.787133
1.8458,0.824227
1.84583,0.858083
1.84585,0.888568
1.84587,0.915562
1.8459,0.93896
1.84592,0.958668
1.84594,0.97461
1.84596,0.986723
1.84599,0.99496
1.84601,0.999287
1.84603,0.999689
1.84605,0.996164
1.84608,0.988724
1.8461,0.977401
1.84612,0.962237
1.84615,0.943294
1.84617,0.920644
1.84619,0.894377
1.84621,0.864597
1.84624,0.83142
1.84626,0.794977
1.84628,0.75541
1.8463,0.712876
1.84633,0.667541
1.84635,0.619583
1.84637,0.569192
1.84639,0.516564
1.84642,0.461907
1.84644,0.405435
1.84646,0.34737
1.84649,0.28794
1.84651,0.22738
1.84653,0.165926
1.84655,0.10382
1.84658,0.0413062
1.8466,-0.0213698
1.84662,-0.0839618
1.84664,-0.146224
1.84667,-0.207912
1.84669,-0.268783
1.84671,-0.328598
1.84673,-0.387122
1.84676,-0.444125
1.84678,-0.499383
1.8468,-0.552679
1.84683,-0.603804
1.84685,-0.652557
1.84687,-0.698747
1.84689,-0.742191
1.84692,-0.782719
1.84694,-0.820172
1.84696,-0.854403
1.84698,-0.885278
1.84701,-0.912674
1.84703,-0.936485
1.84705,-0.956617
1.84707,-0.97299
1.8471,-0.985541
1.84712,-0.99422
1.84714,-0.998993
1.84717,-0.999841
1.84719,-0.996762
1.84721,-0.989766
1.84723,-0.978882
1.84726,-0.964152
1.84728,-0.945634
1.8473,-0.923402
1.84732,-0.897541
1.84735,-0.868155
1.84737,-0.835357
1.84739,-0.799278
1.84741,-0.760059
1.84744,-0.717854
1.84746,-0.672828
1.84748,-0.625159
1.84751,-0.575034
1.84753,-0.52265
1.84755,-0.468213
1.84757,-0.411936
1.8476,-0.354041
1.84762,-0.294755
1.84764,-0.234311
1.84766,-0.172947
1.84769,-0.110903
1.84771,-0.0484228
1.84773,0.0142471
1.84776,0.0768611
1.84778,0.139173
1.8478,0.200938
1.84782,0.261914
1.84785,0.321861
1.84787,0.380543
1.84789,0.437731
1.84791,0.493198
1.84794,0.546728
1.84796,0.598111
1.84798,0.647143
1.848,0.693633
1.84803,0.737398
1.84805,0.778266
1.84807,0.816076
1.8481,0.85068
1.84812,0.881942
1.84814,0.90974
1.84816,0.933963
1.84819,0.954517
1.84821,0.971321
1.84823,0.984309
1.84825,0.99343
1.84828,0.998648
1.8483,0.999943
1.84832,0.997309
1.84834,0.990758
1.84837,0.980313
1.84839,0.966018
1.84841,0.947927
1.84844,0.926113
1.84846,0.90066
1.84848,0.871668
1.8485,0.839252
1.84853,0.803539
1.84855,0.764669
1.84857,0.722795
1.84859,0.678081
1.84862,0.630703
1.84864,0.580848
1.84866,0.52871
1.84868,0.474496
1.84871,0.418417
1.84873,0.360695
1.84875,0.301555
1.84878,0.241231
1.8488,0.179959
1.84882,0.11798
1.84884,0.055537
1.84887,-0.00712373
1.84889,-0.0697565
1.84891,-0.132115
1.84893,-0.193955
1.84896,-0.255032
1.84898,-0.315108
1.849,-0.373946
1.84902,-0.431315
1.84905,-0.486989
1.84907,-0.54075
1.84909,-0.592386
1.84912,-0.641696
1.84914,-0.688484
1.84916,-0.732567
1.84918,-0.773773
1.84921,-0.811938
1.84923,-0.846914
1.84925,-0.878562
1.84927,-0.906759
1.8493,-0.931393
1.84932,-0.952369
1.84934,-0.969602
1.84937,-0.983027
1.84939,-0.992589
1.84941,-0.998252
1.84943,-0.999994
1.84946,-0.997806
1.84948,-0.991699
1.8495,-0.981695
1.84952,-0.967835
1.84955,-0.950172
1.84957,-0.928777
1.84959,-0.903732
1.84961,-0.875137
1.84964,-0.843104
1.84966,-0.807759
1.84968,-0.76924
1.84971,-0.727699
1.84973,-0.6833
1.84975,-0.636216
1.84977,-0.586632
1.8498,-0.534744
1.84982,-0.480755
1.84984,-0.424877
1.84986,-0.36733
1.84989,-0.308339
1.84991,-0.248138
1.84993,-0.186961
1.84995,-0.125051
1.84998,-0.0626483
1.85,1.84327e-013
1.85002,0.0626483
1.85005,0.125051
1.85007,0.186961
1.85009,0.248138
1.85011,0.308339
1.85014,0.36733
1.85016,0.424877
1.85018,0.480755
1.8502,0.534744
1.85023,0.586632
1.85025,0.636216
1.85027,0.6833
1.85029,0.727699
1.85032,0.76924
1.85034,0.807759
1.85036,0.843104
1.85039,0.875137
1.85041,0.903732
1.85043,0.928777
1.85045,0.950172
1.85048,0.967835
1.8505,0.981695
1.85052,0.991699
1.85054,0.997806
1.85057,0.999994
1.85059,0.998252
1.85061,0.992589
1.85063,0.983027
1.85066,0.969602
1.85068,0.952369
1.8507,0.931393
1.85073,0.906759
1.85075,0.878562
1.85077,0.846914
1.85079,0.811938
1.85082,0.773773
1.85084,0.732567
1.85086,0.688484
1.85088,0.641696
1.85091,0.592386
1.85093,0.54075
1.85095,0.486989
1.85098,0.431315
1.851,0.373946
1.85102,0.315108
1.85104,0.255032
1.85107,0.193955
1.85109,0.132115
1.85111,0.0697565
1.85113,0.00712373
1.85116,-0.055537
1.85118,-0.11798
1.8512,-0.179959
1.85122,-0.241231
1.85125,-0.301555
1.85127,-0.360695
1.85129,-0.418417
1.85132,-0.474496
1.85134,-0.52871
1.85136,-0.580848
1.85138,-0.630703
1.85141,-0.678081
1.85143,-0.722795
1.85145,-0.764669
1.85147,-0.803539
1.8515,-0.839252
1.85152,-0.871668
1.85154,-0.90066
1.85156,-0.926113
1.85159,-0.947927
1.85161,-0.966018
1.85163,-0.980313
1.85166,-0.990758
1.85168,-0.997309
1.8517,-0.999943
1.85172,-0.998648
1.85175,-0.99343
1.85177,-0.984309
1.85179,-0.971321
1.85181,-0.954517
1.85184,-0.933963
1.85186,-0.90974
1.85188,-0.881942
1.8519,-0.85068
1.85193,-0.816076
1.85195,-0.778266
1.85197,-0.737398
1.852,-0.693633
1.85202,-0.647143
1.85204,-0.598111
1.85206,-0.546728
1.85209,-0.493198
1.85211,-0.437731
1.85213,-0.380543
1.85215,-0.321861
1.85218,-0.261914
1.8522,-0.200938
1.85222,-0.139173
1.85224,-0.0768611
1.85227,-0.0142471
1.85229,0.0484228
1.85231,0.110903
1.85234,0.172947
1.85236,0.234311
1.85238,0.294755
1.8524,0.354041
1.85243,0.411936
1.85245,0.468213
1.85247,0.52265
1.85249,0.575034
1.85252,0.625159
1.85254,0.672828
1.85256,0.717854
1.85259,0.760059
1.85261,0.799278
1.85263,0.835357
1.85265,0.868155
1.85268,0.897541
1.8527,0.923402
1.85272,0.945634
1.85274,0.964152
1.85277,0.978882
1.85279,0.989766
1.85281,0.996762
1.85283,0.999841
1.85286,0.998993
1.85288,0.99422
1.8529,0.985541
1.85293,0.97299
1.85295,0.956617
1.85297,0.936485
1.85299,0.912674
1.85302,0.885278
1.85304,0.854403
1.85306,0.820172
1.85308,0.782719
1.85311,0.742191
1.85313,0.698747
1.85315,0.652557
1.85317,0.603804
1.8532,0.552679
1.85322,0.499383
1.85324,0.444125
1.85327,0.387122
1.85329,0.328598
1.85331,0.268783
1.85333,0.207912
1.85336,0.146224
1.85338,0.0839618
1.8534,0.0213698
1.85342,-0.0413062
1.85345,-0.10382
1.85347,-0.165926
1.85349,-0.22738
1.85351,-0.28794
1.85354,-0.34737
1.85356,-0.405435
1.85358,-0.461907
1.85361,-0.516564
1.85363,-0.569192
1.85365,-0.619583
1.85367,-0.667541
1.8537,-0.712876
1.85372,-0.75541
1.85374,-0.794977
1.85376,-0.83142
1.85379,-0.864597
1.85381,-0.894377
1.85383,-0.920644
1.85385,-0.943294
1.85388,-0.962237
1.8539,-0.977401
1.85392,-0.988724
1.85395,-0.996164
1.85397,-0.999689
1.85399,-0.999287
1.85401,-0.99496
1.85404,-0.986723
1.85406,-0.97461
1.85408,-0.958668
1.8541,-0.93896
1.85413,-0.915562
1.85415,-0.888568
1.85417,-0.858083
1.8542,-0.824227
1.85422,-0.787133
1.85424,-0.746946
1.85426,-0.703825
1.85429,-0.657939
1.85431,-0.609468
1.85433,-0.558602
1.85435,-0.505542
1.85438,-0.450496
1.8544,-0.39368
1.85442,-0.335317
1.85444,-0.275637
1.85447,-0.214874
1.85449,-0.153267
1.85451,-0.0910582
1.85454,-0.0284913
1.85456,0.0341875
1.85458,0.0967321
1.8546,0.158897
1.85463,0.220437
1.85465,0.281111
1.85467,0.340681
1.85469,0.398912
1.85472,0.455577
1.85474,0.510451
1.85476,0.56332
1.85478,0.613976
1.85481,0.66222
1.85483,0.707862
1.85485,0.750723
1.85488,0.790635
1.8549,0.827441
1.85492,0.860996
1.85494,0.891168
1.85497,0.917839
1.85499,0.940905
1.85501,0.960274
1.85503,0.97587
1.85506,0.987633
1.85508,0.995515
1.8551,0.999486
1.85512,0.999531
1.85515,0.995649
1.85517,0.987855
1.85519,0.97618
